C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_610.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_610.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_610.jpg,0,0.7322459,0,0.9889596
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_680.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_680.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_680.jpg,0,0.9173042,0,1.621453
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_753.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_753.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_753.jpg,0,1,0,2.501842
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_828.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_828.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_828.jpg,0,1,0,3.434378
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_898.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_898.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_898.jpg,0,1,0,4.140936
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_06_971.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_06_971.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_06_971.jpg,0,1,0,5.07335
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_042.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_042.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_042.jpg,0,1,0,5.998525
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_117.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_117.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_117.jpg,0,1,0,6.687703
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_187.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_187.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_187.jpg,0,1,0,7.600337
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_260.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_260.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_260.jpg,0,1,0,8.280168
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_332.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_332.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_332.jpg,0,1,0,9.180421
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_404.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_404.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_404.jpg,0,1,0,10.07362
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_476.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_476.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_476.jpg,0,1,0,10.73889
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_547.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_547.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_547.jpg,-0.0125,1,0,11.71807
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_618.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_618.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_618.jpg,-0.03125,1,0,12.0262
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_692.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_692.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_692.jpg,-0.046875,1,0,13.17147
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_763.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_763.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_763.jpg,-0.08125,1,0,13.9432
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_837.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_837.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_837.jpg,-0.1,1,0,14.70794
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_910.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_910.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_910.jpg,-0.11875,1,0,15.51755
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_07_982.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_07_982.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_07_982.jpg,-0.153125,1,0,16.34678
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_054.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_054.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_054.jpg,-0.196875,0.9068791,0,16.91225
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_126.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_126.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_126.jpg,-0.2,0.6610833,0,17.51889
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_200.jpg,-0.24375,0.4748577,0,17.84707
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_270.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_270.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_270.jpg,-0.2625,0.2549817,0,18.03484
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_344.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_344.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_344.jpg,-0.265625,0.009221673,0,18.02683
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_415.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_415.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_415.jpg,-0.265625,0,0,17.82112
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_488.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_488.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_488.jpg,-0.265625,0,0,17.67476
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_558.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_558.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_558.jpg,-0.26875,0.0306189,0,17.65835
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_631.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_631.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_631.jpg,-0.309375,0.2791908,0,17.65228
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_700.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_700.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_700.jpg,-0.35,0.464682,0,17.7479
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_774.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_774.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_774.jpg,-0.35,0.6787665,0,18.16851
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_846.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_846.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_846.jpg,-0.35,0.9256524,0,18.81298
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_915.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_915.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_915.jpg,-0.35,0.9665161,0,19.451
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_08_986.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_08_986.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_08_986.jpg,-0.35,0.7272519,0,20.11967
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_056.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_056.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_056.jpg,-0.35,0.5447446,0,20.40847
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_128.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_128.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_128.jpg,-0.35,0.3019854,0,20.62841
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_200.jpg,-0.35,0.121935,0,20.76889
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_269.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_269.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_269.jpg,-0.35,0,0,20.64083
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_340.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_340.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_340.jpg,-0.35,0,0,20.35075
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_413.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_413.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_413.jpg,-0.35,0,0,20.17905
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_485.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_485.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_485.jpg,-0.35,0,0,20.00705
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_554.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_554.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_554.jpg,-0.35,0,0,20.08405
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_626.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_626.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_626.jpg,-0.340625,0,0,19.93233
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_697.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_697.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_697.jpg,-0.26875,0,0,19.56853
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_770.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_770.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_770.jpg,-0.046875,0,0,19.37179
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_842.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_842.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_842.jpg,0.065625,0,0,19.16154
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_916.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_916.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_916.jpg,0.153125,0,0,19.41424
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_09_987.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_09_987.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_09_987.jpg,0.153125,0,0,19.24892
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_061.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_061.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_061.jpg,0.153125,0,0,18.69564
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_131.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_131.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_131.jpg,0.153125,0,0,18.52113
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_200.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_200.jpg,0.153125,0,0,18.88085
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_271.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_271.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_271.jpg,0.153125,0.2132946,0,18.80532
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_340.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_340.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_340.jpg,0.153125,0.4220124,0,18.51498
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_410.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_410.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_410.jpg,0.153125,0.6333313,0,18.95736
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_480.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_480.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_480.jpg,0.084375,0.811237,0,19.61709
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_551.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_551.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_551.jpg,0.078125,1,0,20.34083
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_621.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_621.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_621.jpg,0.05625,0.8533844,0,20.81176
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_691.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_691.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_691.jpg,0.04375,0.6133159,0,21.36024
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_763.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_763.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_763.jpg,0.034375,0.400007,0,21.68161
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_834.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_834.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_834.jpg,0.034375,0.2211383,0,21.87811
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_903.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_903.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_903.jpg,-0.065625,0.0297641,0,21.81633
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_10_973.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_10_973.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_10_973.jpg,-0.215625,0.2142863,0,21.57691
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_046.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_046.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_046.jpg,-0.415625,0.457412,0,21.644
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_118.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_118.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_118.jpg,-0.5656251,0.640616,0,21.9618
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_191.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_191.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_191.jpg,-0.059375,0.8940092,0,22.37475
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_265.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_265.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_265.jpg,-0.059375,1,0,23.10868
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_335.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_335.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_335.jpg,-0.059375,1,0,23.66495
C:\Users\ANAND\studywork\python\selfcarsim\IMG\center_2022_07_02_14_00_11_407.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\left_2022_07_02_14_00_11_407.jpg,C:\Users\ANAND\studywork\python\selfcarsim\IMG\right_2022_07_02_14_00_11_407.jpg,-0.059375,0.757951,0,24.34102
